,VMA number,Filename,Title on xls,Has data?,Use weight?,Fixed Mean,Fixed High,Fixed Low,Category,Directory
21,22,N2O_CO2eq_Tons_Reduced,N2O-CO2eq Tons Reduced,False,False,,,,landfillmethane,drawdown-master/solution/landfillmethane/vma_data/VMA_info.csv
22,23,2005_2014_Average_CONVENTIONAL_Fuel_Price_per_functional_unit,2005-2014 Average CONVENTIONAL Fuel Price per functional unit,True,True,0.03446521920306304,0.041092366443973835,0.02783807196215224,landfillmethane,drawdown-master/solution/landfillmethane/vma_data/VMA_info.csv
23,24,Weighted_Average_CONVENTIONAL_Plant_Efficiency,Weighted Average CONVENTIONAL Plant Efficiency ,True,True,0.4102147445137418,0.4736845414315057,0.3467449475959779,landfillmethane,drawdown-master/solution/landfillmethane/vma_data/VMA_info.csv
24,25,Coal_Plant_Efficiency,Coal Plant Efficiency,True,False,0.36697534187007497,0.4322357828600367,0.3017149008801132,landfillmethane,drawdown-master/solution/landfillmethane/vma_data/VMA_info.csv
25,26,Natural_Gas_Plant_Efficiency,Natural Gas Plant Efficiency,True,False,0.4733587008768759,0.565872832325824,0.3808445694279278,landfillmethane,drawdown-master/solution/landfillmethane/vma_data/VMA_info.csv
26,27,Oil_Plant_Efficiency,Oil Plant Efficiency,True,False,0.39,0.39,0.39,landfillmethane,drawdown-master/solution/landfillmethane/vma_data/VMA_info.csv
27,28,tCO2_from_Landfill_Gas_Burning,tCO2 from Landfill Gas Burning,True,False,197497.42225442626,464976.5005580779,-69981.65604922539,landfillmethane,drawdown-master/solution/landfillmethane/vma_data/VMA_info.csv
28,29,tCH4_CO2_eq_from_Landfill_Gas_Burning,tCH4-CO2-eq from Landfill Gas Burning,True,False,297.7457999776568,535.4023748031061,60.08922515220738,landfillmethane,drawdown-master/solution/landfillmethane/vma_data/VMA_info.csv
29,30,tN2O_CO2_eq_from_Landfill_Gas_Burning,tN2O-CO2-eq from Landfill Gas Burning,True,False,281.7951321217109,506.72010472436835,56.8701595190534,landfillmethane,drawdown-master/solution/landfillmethane/vma_data/VMA_info.csv
0,1,Current_Adoption,Current Adoption,True,False,134986978787.70715,138395733632.55026,131578223942.86407,carpooling,drawdown-master/solution/carpooling/vma_data/VMA_info.csv
1,2,CONVENTIONAL_First_Cost_per_Implementation_Unit_for_replaced_practices_technologies,CONVENTIONAL First Cost per Implementation Unit for replaced practices/technologies,False,False,,,,carpooling,drawdown-master/solution/carpooling/vma_data/VMA_info.csv
2,3,SOLUTION_First_Cost_per_Implementation_Unit,SOLUTION First Cost per Implementation Unit,False,False,,,,carpooling,drawdown-master/solution/carpooling/vma_data/VMA_info.csv
3,4,Lifetime_Capacity_CONVENTIONAL,Lifetime Capacity - CONVENTIONAL,True,False,18.15608256,18.15608256,18.15608256,carpooling,drawdown-master/solution/carpooling/vma_data/VMA_info.csv
4,5,Lifetime_Capacity_SOLUTION,Lifetime Capacity - SOLUTION,True,False,41.940550713600004,41.940550713600004,41.940550713600004,carpooling,drawdown-master/solution/carpooling/vma_data/VMA_info.csv
5,6,Average_Annual_Use_CONVENTIONAL,Average Annual Use - CONVENTIONAL,True,False,18.15608256,18.15608256,18.15608256,carpooling,drawdown-master/solution/carpooling/vma_data/VMA_info.csv
6,7,Average_Annual_Use_SOLUTION,Average Annual Use - SOLUTION,True,False,41.940550713600004,41.940550713600004,41.940550713600004,carpooling,drawdown-master/solution/carpooling/vma_data/VMA_info.csv
7,8,CONVENTIONAL_VARIABLE_Operating_Cost_per_Functional_Unit,CONVENTIONAL VARIABLE Operating Cost per Functional Unit,True,False,0.026439498120628402,0.03813519213005034,0.014743804111206469,carpooling,drawdown-master/solution/carpooling/vma_data/VMA_info.csv
8,9,SOLUTION_VARIABLE_Operating_Cost_per_Functional_Unit,SOLUTION VARIABLE Operating Cost per Functional Unit ,True,False,0.010437363715801258,0.015726693834590494,0.005148033597012025,carpooling,drawdown-master/solution/carpooling/vma_data/VMA_info.csv
9,10,CONVENTIONAL_FIXED_Operating_Cost_per_Implementation_Unit,CONVENTIONAL FIXED Operating Cost per Implementation Unit,False,False,,,,carpooling,drawdown-master/solution/carpooling/vma_data/VMA_info.csv
10,11,SOLUTION_FIXED_Operating_Cost_per_Implementation_Unit,SOLUTION FIXED Operating Cost per Implementation Unit ,False,False,,,,carpooling,drawdown-master/solution/carpooling/vma_data/VMA_info.csv
11,12,Electricty_Consumed_per_Functional_Unit_CONVENTIONAL,Electricty Consumed per Functional Unit - CONVENTIONAL,False,False,,,,carpooling,drawdown-master/solution/carpooling/vma_data/VMA_info.csv
12,13,Energy_Efficiency_Factor_SOLUTION,Energy Efficiency Factor - SOLUTION,False,False,,,,carpooling,drawdown-master/solution/carpooling/vma_data/VMA_info.csv
13,14,Total_Energy_Used_per_functional_unit_SOLUTION,Total Energy Used per functional unit - SOLUTION,False,False,,,,carpooling,drawdown-master/solution/carpooling/vma_data/VMA_info.csv
14,15,Fuel_Consumed_per_Functional_Unit_CONVENTIONAL,Fuel Consumed per Functional Unit - CONVENTIONAL,True,False,0.08330689018636556,0.09963849223122344,0.06697528814150766,carpooling,drawdown-master/solution/carpooling/vma_data/VMA_info.csv
15,16,Fuel_Efficiency_Factor_SOLUTION,Fuel Efficiency Factor - SOLUTION,True,False,0.5670995670995671,0.5670995670995671,0.5670995670995671,carpooling,drawdown-master/solution/carpooling/vma_data/VMA_info.csv
16,17,Direct_Emissions_per_CONVENTIONAL_Functional_Unit,Direct Emissions per CONVENTIONAL Functional Unit,False,False,,,,carpooling,drawdown-master/solution/carpooling/vma_data/VMA_info.csv
17,18,Direct_Emissions_per_SOLUTION_Functional_Unit,Direct Emissions per SOLUTION Functional Unit,False,False,,,,carpooling,drawdown-master/solution/carpooling/vma_data/VMA_info.csv
18,19,Indirect_CO2_Emissions_per_CONVENTIONAL_Implementation_OR_functional_Unit_CHOOSE_ONLY_ONE_on_Advanced_Controls,Indirect CO2 Emissions per CONVENTIONAL Implementation OR functional Unit -- CHOOSE ONLY ONE on Advanced Controls,False,False,,,,carpooling,drawdown-master/solution/carpooling/vma_data/VMA_info.csv
19,20,Indirect_CO2_Emissions_per_SOLUTION_Implementation_Unit_Select_on_Advanced_Controls,Indirect CO2 Emissions per SOLUTION Implementation Unit (Select on Advanced Controls),False,False,,,,carpooling,drawdown-master/solution/carpooling/vma_data/VMA_info.csv
20,21,CH4_CO2eq_Tons_Reduced,CH4-CO2eq Tons Reduced,False,False,,,,carpooling,drawdown-master/solution/carpooling/vma_data/VMA_info.csv
21,22,N2O_CO2eq_Tons_Reduced,N2O-CO2eq Tons Reduced,False,False,,,,carpooling,drawdown-master/solution/carpooling/vma_data/VMA_info.csv
22,23,CONVENTIONAL_Revenue_per_Functional_Unit,CONVENTIONAL Revenue per Functional Unit,False,False,,,,carpooling,drawdown-master/solution/carpooling/vma_data/VMA_info.csv
23,24,SOLUTION_Revenue_per_Functional_Unit,SOLUTION Revenue per Functional Unit,False,False,,,,carpooling,drawdown-master/solution/carpooling/vma_data/VMA_info.csv
24,25,Annual_Commuting_Days,Annual Commuting Days,True,False,250.0,250.0,250.0,carpooling,drawdown-master/solution/carpooling/vma_data/VMA_info.csv
25,26,Average_Carpool_Occupancy,Average Carpool Occupancy,True,False,2.31,2.31,2.31,carpooling,drawdown-master/solution/carpooling/vma_data/VMA_info.csv
26,27,Average_One_way_North_American_Commuting_Travel_Distance,Average One-way North American Commuting Travel Distance,True,False,18.15608256,21.952453839718647,14.359711280281346,carpooling,drawdown-master/solution/carpooling/vma_data/VMA_info.csv
27,28,Current_Labor_Force,Current Labor Force,True,False,178250000.0,178250000.0,178250000.0,carpooling,drawdown-master/solution/carpooling/vma_data/VMA_info.csv
28,29,Commuting_by_Car_Mode_Share,Commuting by Car Mode Share,True,False,0.86,0.86,0.86,carpooling,drawdown-master/solution/carpooling/vma_data/VMA_info.csv
29,30,Car_Lifetime,Car Lifetime,True,False,198570.06401066668,247971.614157656,149168.5138636774,carpooling,drawdown-master/solution/carpooling/vma_data/VMA_info.csv
30,31,Discount_Rates_Households,Discount Rates - Households,True,False,0.04,0.04999999999999999,0.030000000000000013,carpooling,drawdown-master/solution/carpooling/vma_data/VMA_info.csv
0,1,Current_Adoption,Current Adoption,True,False,162.03,162.03,162.03,treeintercropping,drawdown-master/solution/treeintercropping/vma_data/VMA_info.csv
1,2,CONVENTIONAL_First_Cost_per_Implementation_Unit_for_replaced_practices_technologies,CONVENTIONAL First Cost per Implementation Unit for replaced practices/technologies,False,False,,,,treeintercropping,drawdown-master/solution/treeintercropping/vma_data/VMA_info.csv
2,3,SOLUTION_First_Cost_per_Implementation_Unit_of_the_solution,SOLUTION First Cost per Implementation Unit of the solution,True,False,716.2520000000003,1239.7773669651547,192.72663303484558,treeintercropping,drawdown-master/solution/treeintercropping/vma_data/VMA_info.csv
3,4,CONVENTIONAL_Operating_Cost_per_Functional_Unit_per_Annum,CONVENTIONAL Operating Cost per Functional Unit per Annum,True,True,895.1431797257135,1314.61316591612,475.6731935353068,treeintercropping,drawdown-master/solution/treeintercropping/vma_data/VMA_info.csv
4,5,SOLUTION_Operating_Cost_per_Functional_Unit_per_Annum,SOLUTION Operating Cost per Functional Unit per Annum,True,False,977.26681608935,1052.4668483998757,902.0667837788241,treeintercropping,drawdown-master/solution/treeintercropping/vma_data/VMA_info.csv
5,6,CONVENTIONAL_Net_Profit_Margin_per_Functional_Unit_per_Annum,CONVENTIONAL Net Profit Margin per Functional Unit per Annum,True,True,492.812900674218,756.5772367053148,229.0485646431211,treeintercropping,drawdown-master/solution/treeintercropping/vma_data/VMA_info.csv
6,7,SOLUTION_Net_Profit_Margin_per_Functional_Unit_per_Annum,SOLUTION Net Profit Margin per Functional Unit per Annum,True,False,504.08881185085886,512.1856471365677,495.99197656514986,treeintercropping,drawdown-master/solution/treeintercropping/vma_data/VMA_info.csv
7,8,Yield_from_CONVENTIONAL_Practice,Yield  from CONVENTIONAL Practice,True,True,4966.875899309569,7568.225960312099,2365.525838307038,treeintercropping,drawdown-master/solution/treeintercropping/vma_data/VMA_info.csv
8,9,Yield_Gain_Increase_from_CONVENTIONAL_to_SOLUTION,Yield Gain (% Increase from CONVENTIONAL to SOLUTION),True,False,0.02288071428571429,0.039310550587953186,0.006450877983475385,treeintercropping,drawdown-master/solution/treeintercropping/vma_data/VMA_info.csv
9,10,Electricty_Consumed_per_Functional_Unit_CONVENTIONAL,Electricty Consumed per Functional Unit - CONVENTIONAL,False,False,,,,treeintercropping,drawdown-master/solution/treeintercropping/vma_data/VMA_info.csv
10,11,Energy_Efficiency_Factor_SOLUTION,Energy Efficiency Factor - SOLUTION,False,False,,,,treeintercropping,drawdown-master/solution/treeintercropping/vma_data/VMA_info.csv
11,12,Total_Energy_Used_per_functional_unit_SOLUTION,Total Energy Used per functional unit - SOLUTION,False,False,,,,treeintercropping,drawdown-master/solution/treeintercropping/vma_data/VMA_info.csv
12,13,Fuel_Consumed_per_Functional_Unit_CONVENTIONAL,Fuel Consumed per Functional Unit - CONVENTIONAL,False,False,,,,treeintercropping,drawdown-master/solution/treeintercropping/vma_data/VMA_info.csv
13,14,Fuel_Efficiency_Factor_SOLUTION,Fuel Efficiency Factor - SOLUTION,False,False,,,,treeintercropping,drawdown-master/solution/treeintercropping/vma_data/VMA_info.csv
14,15,t_CO2_eq_Aggregate_emissions_Reduced_per_Land_Unit,t CO2-eq (Aggregate emissions) Reduced per Land Unit,False,False,,,,treeintercropping,drawdown-master/solution/treeintercropping/vma_data/VMA_info.csv
15,16,t_CO2_Reduced_per_Land_Unit,t CO2 Reduced per Land Unit,False,False,,,,treeintercropping,drawdown-master/solution/treeintercropping/vma_data/VMA_info.csv
16,17,t_N2O_CO2_eq_Reduced_per_Land_Unit,t N2O-CO2-eq Reduced per Land Unit,False,False,,,,treeintercropping,drawdown-master/solution/treeintercropping/vma_data/VMA_info.csv
17,18,t_CH4_CO2_eq_Reduced_per_Land_Unit,t CH4-CO2-eq Reduced per Land Unit,False,False,,,,treeintercropping,drawdown-master/solution/treeintercropping/vma_data/VMA_info.csv
18,19,Indirect_CO2_Emissions_per_CONVENTIONAL_Implementation_OR_functional_Unit_CHOOSE_ONLY_ONE,Indirect CO2 Emissions per CONVENTIONAL Implementation OR functional Unit -- CHOOSE ONLY ONE,False,False,,,,treeintercropping,drawdown-master/solution/treeintercropping/vma_data/VMA_info.csv
19,20,Indirect_CO2_Emissions_per_Implementation_Unit_SOLUTION,Indirect CO2 Emissions per  Implementation Unit - SOLUTION,False,False,,,,treeintercropping,drawdown-master/solution/treeintercropping/vma_data/VMA_info.csv
20,21,Sequestration_Rates,Sequestration Rates,True,False,2.028862068965517,3.732479026968612,0.3252451109624226,treeintercropping,drawdown-master/solution/treeintercropping/vma_data/VMA_info.csv
21,22,Sequestered_Carbon_NOT_Emitted_after_Cyclical_Harvesting_Clearing,Sequestered Carbon NOT Emitted after Cyclical Harvesting/Clearing,False,False,,,,treeintercropping,drawdown-master/solution/treeintercropping/vma_data/VMA_info.csv
22,23,Disturbance_Rate,Disturbance Rate,False,False,,,,treeintercropping,drawdown-master/solution/treeintercropping/vma_data/VMA_info.csv
0,1,Current_Adoption,Current Adoption,True,False,268.4057679411724,606.6686563589085,0.40383430911794,bikeinfrastructure,drawdown-master/solution/bikeinfrastructure/vma_data/VMA_info.csv
1,2,CONVENTIONAL_First_Cost_per_Implementation_Unit_for_replaced_practices_technologies,CONVENTIONAL First Cost per Implementation Unit for replaced practices/technologies,True,False,1668665.0126049288,5305587.375897693,48500.0,bikeinfrastructure,drawdown-master/solution/bikeinfrastructure/vma_data/VMA_info.csv
2,3,SOLUTION_First_Cost_per_Implementation_Unit,SOLUTION First Cost per Implementation Unit,True,True,211268.996178704,683363.1220065369,8771.159834999999,bikeinfrastructure,drawdown-master/solution/bikeinfrastructure/vma_data/VMA_info.csv
3,4,Lifetime_Capacity_CONVENTIONAL,Lifetime Capacity - CONVENTIONAL,True,False,0.034736879939147154,0.034736879939147154,0.034736879939147154,bikeinfrastructure,drawdown-master/solution/bikeinfrastructure/vma_data/VMA_info.csv
4,5,Lifetime_Capacity_SOLUTION,Lifetime Capacity - SOLUTION,True,False,0.20665210037485612,0.20665210037485612,0.20665210037485612,bikeinfrastructure,drawdown-master/solution/bikeinfrastructure/vma_data/VMA_info.csv
5,6,Average_Annual_Use_CONVENTIONAL,Average Annual Use - CONVENTIONAL,True,False,0.0008684219984786787,0.0014569703927909757,0.000279873604166382,bikeinfrastructure,drawdown-master/solution/bikeinfrastructure/vma_data/VMA_info.csv
6,7,Average_Annual_Use_SOLUTION,Average Annual Use - SOLUTION,True,False,0.005170059124971874,0.00876506118588414,0.0015750570640596078,bikeinfrastructure,drawdown-master/solution/bikeinfrastructure/vma_data/VMA_info.csv
7,8,CONVENTIONAL_VARIABLE_Operating_Cost_per_Functional_Unit,CONVENTIONAL VARIABLE Operating Cost per Functional Unit,True,False,17662490.230205245,29957224.76353755,5367755.696872944,bikeinfrastructure,drawdown-master/solution/bikeinfrastructure/vma_data/VMA_info.csv
8,9,SOLUTION_VARIABLE_Operating_Cost_per_Functional_Unit,SOLUTION VARIABLE Operating Cost per Functional Unit ,True,False,2873737.2367601125,3977668.961499283,1769805.5120209418,bikeinfrastructure,drawdown-master/solution/bikeinfrastructure/vma_data/VMA_info.csv
9,10,CONVENTIONAL_FIXED_Operating_Cost_per_Implementation_Unit,CONVENTIONAL FIXED Operating Cost per Implementation Unit,False,False,,,,bikeinfrastructure,drawdown-master/solution/bikeinfrastructure/vma_data/VMA_info.csv
10,11,SOLUTION_FIXED_Operating_Cost_per_Implementation_Unit,SOLUTION FIXED Operating Cost per Implementation Unit ,False,False,,,,bikeinfrastructure,drawdown-master/solution/bikeinfrastructure/vma_data/VMA_info.csv
11,12,Electricty_Consumed_per_Functional_Unit_CONVENTIONAL,Electricty Consumed per Functional Unit - CONVENTIONAL,True,False,0.0043050629350364494,0.0043050629350364494,0.0043050629350364494,bikeinfrastructure,drawdown-master/solution/bikeinfrastructure/vma_data/VMA_info.csv
12,13,Energy_Efficiency_Factor_SOLUTION,Energy Efficiency Factor - SOLUTION,False,False,,,,bikeinfrastructure,drawdown-master/solution/bikeinfrastructure/vma_data/VMA_info.csv
13,14,Total_Energy_Used_per_functional_unit_SOLUTION,Total Energy Used per functional unit - SOLUTION,False,False,,,,bikeinfrastructure,drawdown-master/solution/bikeinfrastructure/vma_data/VMA_info.csv
14,15,Fuel_Consumed_per_Functional_Unit_CONVENTIONAL,Fuel Consumed per Functional Unit - CONVENTIONAL,True,False,34734831.72341607,34734831.72341607,34734831.72341607,bikeinfrastructure,drawdown-master/solution/bikeinfrastructure/vma_data/VMA_info.csv
15,16,Fuel_Efficiency_Factor_SOLUTION,Fuel Efficiency Factor - SOLUTION,False,False,,,,bikeinfrastructure,drawdown-master/solution/bikeinfrastructure/vma_data/VMA_info.csv
16,17,Direct_Emissions_per_CONVENTIONAL_Functional_Unit,Direct Emissions per CONVENTIONAL Functional Unit,False,False,,,,bikeinfrastructure,drawdown-master/solution/bikeinfrastructure/vma_data/VMA_info.csv
17,18,Direct_Emissions_per_SOLUTION_Functional_Unit,Direct Emissions per SOLUTION Functional Unit,False,False,,,,bikeinfrastructure,drawdown-master/solution/bikeinfrastructure/vma_data/VMA_info.csv
18,19,Indirect_CO2_Emissions_per_CONVENTIONAL_Implementation_OR_functional_Unit_CHOOSE_ONLY_ONE_on_Advanced_Controls,Indirect CO2 Emissions per CONVENTIONAL Implementation OR functional Unit -- CHOOSE ONLY ONE on Advanced Controls,False,False,,,,bikeinfrastructure,drawdown-master/solution/bikeinfrastructure/vma_data/VMA_info.csv
19,20,Indirect_CO2_Emissions_per_SOLUTION_Implementation_Unit_Select_on_Advanced_Controls,Indirect CO2 Emissions per SOLUTION Implementation Unit (Select on Advanced Controls),False,False,,,,bikeinfrastructure,drawdown-master/solution/bikeinfrastructure/vma_data/VMA_info.csv
20,21,CH4_CO2eq_Tons_Reduced,CH4-CO2eq Tons Reduced,False,False,,,,bikeinfrastructure,drawdown-master/solution/bikeinfrastructure/vma_data/VMA_info.csv
21,22,N2O_CO2eq_Tons_Reduced,N2O-CO2eq Tons Reduced,False,False,,,,bikeinfrastructure,drawdown-master/solution/bikeinfrastructure/vma_data/VMA_info.csv
22,23,CONVENTIONAL_Revenue_per_Functional_Unit,CONVENTIONAL Revenue per Functional Unit,False,False,,,,bikeinfrastructure,drawdown-master/solution/bikeinfrastructure/vma_data/VMA_info.csv
