,0,1,2,3,4,5,6
13,navigation ,238,290,284,265,247,240
14,fossil fuels ,238,276,281,229,161,0
15,biofuels ,0,15,3,33,70,152
16,synfuels ,0,0,0,3,17,87
17,aviation ,262,376,388,385,339,296
18,fossil fuels ,262,376,386,335,221,0
19,biofuels ,0,0,2,46,96,188
20,synfuels ,0,0,0,4,23,108
21,total (incl. pipelines) ,"13,467","12,123","10,336","8,710","5,851","5,034"
22,fossil fuels ,"12,512","10,854","8,583","6,096","1,322",0
23,biofuels (incl. biogas) ,606,639,616,585,561,544
24,synfuels ,0,0,28,53,133,312
25,natural gas ,109,158,165,134,43,0
26,hydrogen ,0,45,147,450,"1,383","1,611"
27,electricity ,240,426,797,"1,392","2,409","2,567"
28,total res ,672,839,"1,161","1,903","4,065","5,034"
29,res share ,5%,7%,11%,22%,69%,100%
0,table 13.4.17 Oecd europe: heat supply pj/a,2012,2020,2025,2030,2040,2050
1,district heating plants,641,645,807,859,"1,244","1,436"
2,fossil fuels,486,429,337,262,119,0
3,biomass,149,190,242,245,261,244
4,solar collectors,0,6,145,219,585,833
5,geothermal,6,19,83,133,279,359
6,heat from chp1,"1,696","1,962","2,370","2,756","3,358","3,913"
7,fossil fuels,"1,364","1,311","1,171","1,031",713,0
8,biomass,322,618,"1,087","1,426","1,645","2,005"
9,geothermal,10,33,107,278,837,"1,156"
10,hydrogen,0,0,4,21,163,752
11,direct heating,"19,089","18,537","17,477","16,505","14,684","12,797"
12,fossil fuels,"14,447","13,132","11,000","8,831","4,057",0
13,biomass,"1,916","2,128","2,119","2,041","1,864","1,691"
14,solar collectors,107,355,"1,004","1,597","2,624","3,184"
15,geothermal,0,0,0,0,0,0
16,heat pumps2,163,435,840,"1,459","2,992","3,786"
17,electric direct heating,"2,457","2,487","2,471","2,424","2,555","2,605"
18,hydrogen,0,0,43,153,593,"1,531"
19,total heat supply3,"21,425","21,144","20,654","20,120","19,287","18,145"
20,fossil fuels,"16,296","14,872","12,509","10,124","4,889",0
21,biomass,"2,387","2,937","3,448","3,712","3,770","3,940"
22,solar collectors,107,362,"1,149","1,816","3,209","4,016"
23,geothermal,15,52,190,411,"1,116","1,515"
24,heat pumps2,163,435,840,"1,459","2,992","3,786"
25,electric direct heating,"2,457","2,487","2,471","2,424","2,555","2,605"
26,hydrogen,0,0,48,174,756,"2,283"
27,res share (including res electricity),16%,23%,35%,46%,73%,100%
0,table 13.4.18: Oecd europe: installed capacity gw,2012,2020,2025,2030,2040,2050
1,total generation ,"1,020","1,203","1,349","1,577","2,066","2,460"
2,fossil ,483,458,380,344,217,0
3,hard coal (& non-renewable waste) ,117,88,62,47,3,0
4,lignite ,67,51,17,5,0,0
5,gas (w/o h2) ,240,286,288,287,211,0
6,oil ,53,26,7,0,0,0
7,diesel ,6,7,6,5,3,0
8,nuclear ,127,81,52,11,0,0
9,"hydrogen (fuel cells, gas power plants, gas chp) ",0,0,1,6,36,181
10,renewables ,409,664,915,"1,216","1,813","2,279"
11,hydro ,202,214,216,216,219,223
12,wind ,102,210,300,416,672,831
13,of which wind offshore ,5,17,42,82,169,237
14,pv ,68,173,297,425,675,926
15,biomass (& renewable waste) ,33,61,81,100,105,108
16,geothermal ,2,2,6,14,34,52
17,solar thermal power plants ,2,4,10,30,66,85
18,ocean energy ,0,1,6,14,42,53
19,"fluctuating res (pv, wind, ocean) ",170,383,603,856,"1,388","1,811"
20,share of fluctuating res ,17%,32%,45%,54%,67%,74%
21,res share (domestic generation) ,40%,55%,68%,77%,88%,93%
0,table 13.4.19: Oecd europe: final energy demand pj/a,2012,2020,2025,2030,2040,2050
1,total (incl. non-energy use) ,"50,988","49,008","45,565","42,458","36,562","32,798"
2,total energy use1 ,"46,619","44,742","41,440","38,475","32,966","29,589"
3,transport ,"13,467","12,123","10,336","8,710","5,851","5,034"
4,oil products ,"12,512","10,854","8,583","6,096","1,322",0
5,natural gas ,109,158,165,134,43,0
6,biofuels ,606,639,616,585,561,544
7,synfuels ,0,0,28,53,133,312
8,electricity ,240,426,797,"1,392","2,409","2,567"
9,RES electricity ,67,181,447,969,"2,151","2,567"
10,hydrogen ,0,45,147,450,"1,383","1,611"
11,res share transport ,5%,7%,11%,22%,69%,100%
12,industry ,"12,059","11,880","11,350","10,826","9,758","8,911"
13,electricity ,"4,090","4,241","4,196","4,268","4,444","4,548"
14,RES electricity ,"1,140","1,797","2,351","2,970","3,967","4,548"
15,public district heat ,677,729,797,908,"1,004",955
16,RES district heat ,140,248,430,596,834,955
17,hard coal & lignite ,"1,237","1,035",605,332,137,0
18,oil products ,"1,375","1,011",574,285,88,0
19,gas ,"3,900","3,767","3,761","3,323","1,684",0
20,solar ,12,87,292,475,768,990
21,biomass ,767,959,"1,016",970,869,832
22,geothermal ,2,51,91,197,493,568
23,hydrogen ,0,0,19,67,271,"1,018"
24,res share industry ,17%,26%,37%,49%,74%,100%
25,other sectors ,"21,092","20,739","19,754","18,939","17,357","15,644"
26,electricity ,"6,710","7,033","6,918","6,995","7,038","6,887"
27,RES electricity ,"1,870","2,980","3,877","4,867","6,284","6,887"
28,public district heat ,"1,269","1,420","1,787","1,932","2,308","2,517"
29,RES district heat ,262,482,965,"1,267","1,916","2,517"
30,hard coal & lignite ,860,561,180,0,0,0
31,oil products ,"3,233","2,676","1,751","1,140",317,0
32,gas ,"7,026","6,692","6,148","5,170","2,341",0
33,solar ,95,268,712,"1,122","1,856","2,193"
34,biomass ,"1,790","1,836","1,724","1,629","1,425","1,181"
35,geothermal ,109,252,503,848,"1,702","2,272"
36,hydrogen ,0,0,30,104,370,594
37,res share other sectors ,20%,28%,39%,52%,78%,100%
38,total res ,"6,857","9,799","13,150","16,962","24,750","29,589"
39,res share ,15%,22%,32%,44%,75%,100%
40,non energy use ,"4,370","4,267","4,125","3,984","3,596","3,209"
41,oil ,"3,844","3,571","3,333","3,091","2,521","2,057"
42,gas ,471,500,504,514,500,511
43,coal ,55,196,289,378,575,642
0,table 13.4.20 Oecd europe: cO2 emissions mill t/a,2012,2020,2025,2030,2040,2050
1,condensation power plants,825,651,466,385,105,0
2,hard coal (& non-renewable waste),375,257,194,153,10,0
3,lignite,265,174,55,20,0,0
4,gas,154,212,213,208,94,0
5,oil,25,2,0,0,0,0
6,diesel,6,5,4,3,2,0
7,combined heat and power plants,416,359,264,199,113,0
8,hard coal (& non-renewable waste),142,101,63,35,0,0
9,lignite,109,82,33,3,0,0
10,gas,138,155,162,160,113,0
11,oil,28,20,6,0,0,0
12,co2 emissions power and chp plants,"1,241","1,009",729,584,219,0
13,hard coal (& non-renewable waste),517,358,257,188,10,0
14,lignite,375,257,87,24,0,0
15,gas,291,368,375,368,207,0
16,oil & diesel,58,27,11,4,2,0
17,co2 intensity (g/kWh),,,,,,
18,without credit for chp heat,,,,,,
19,co2 intensity fossil electr. generation,718,631,548,496,418,0
20,co2 intensity total electr. generation,345,269,189,141,44,0
21,co2 emissions by sector,"3,723","3,107","2,373","1,731",598,0
22,"% of 1990 emissions (3,959 mill t)",78%,78%,60%,44%,15%,0%
23,industry1,499,442,367,292,151,0
24,other sectors1,698,612,481,367,154,0
25,transport,904,787,625,444,97,0
26,power generation2,"1,158",931,655,514,171,0
27,other conversion3,464,335,246,114,25,0
28,population (mill.),564,580,588,594,602,604
29,co2 emissions per capita (t/capita),6.6,5.4,4.0,2.9,1.0,0.0
0,table 13.4.21: Oecd europe: primary energy demand pj/a,2012,2020,2025,2030,2040,2050
1,total ,"72,959","66,873","60,280","54,370","46,451","42,392"
2,fossil ,"54,561","47,854","39,036","31,322","14,132","3,214"
3,hard coal (& non-renewable waste) ,"9,570","6,512","4,176","2,945",828,642
4,lignite ,"3,966","2,708",952,228,0,0
5,natural gas ,"17,462","18,880","18,674","16,970","8,900",516
6,crude oil ,"23,562","19,754","15,234","11,178","4,404","2,057"
7,nuclear ,"9,613","6,112","3,930",873,0,0
8,renewables ,"8,785","12,907","17,314","22,175","32,319","39,178"
9,hydro ,"2,023","2,126","2,146","2,160","2,196","2,232"
10,wind ,750,"1,745","2,650","3,845","6,562","8,464"
11,solar ,409,"1,087","2,451","3,964","7,088","9,453"
12,biomass (& renewable waste) ,"5,093","7,108","8,113","8,465","8,305","7,874"
13,geothermal ,509,833,"1,905","3,614","7,773","10,579"
14,ocean energy ,2,7,50,126,396,576
15,of which non-energy use ,"4,370","4,267","4,125","3,984","3,596","3,209"
16,net electricity imports (final energy) ,-21,54,160,554,"1,440","2,232"
17,total res incl. net electricity import ,"8,780","12,930","17,346","22,226","33,393","41,120"
18,res share ,12%,19%,29%,40%,70%,92%
0,table 13.5.1 africa: electricity generation twh/a,2012,2020,2025,2030,2040,2050
1,power plants,716,"1,014","1,237","1,457","2,068","2,680"
2,hard coal (& non-renewable waste),256,314,352,389,501,649
3,lignite,0,0,0,0,0,0
4,gas,256,384,482,579,823,917
5,of which from H2,0,0,0,0,0,0
6,oil,68,86,79,71,64,60
7,diesel,5,7,9,11,15,16
8,nuclear,13,13,19,25,41,65
9,biomass (& renewable waste),2,9,16,23,39,61
10,hydro,112,167,212,258,368,509
11,wind,2,13,22,30,51,81
12,of which wind offshore,0,0,0,1,3,8
13,pv,0,10,22,34,65,113
14,geothermal,2,8,16,23,58,118
15,solar thermal power plants,0,3,8,14,41,91
16,ocean energy,0,0,0,0,0,0
17,combined heat and power plants,0,3,8,16,29,42
18,hard coal (& non-renewable waste),0,1,4,7,12,15
19,lignite,0,0,0,0,0,0
20,gas,0,1,3,5,10,16
21,of which from H2,0,0,0,0,0,0
22,oil,0,0,0,0,0,0
23,biomass (& renewable waste),0,1,2,3,7,10
24,geothermal,0,0,0,0,0,0
25,hydrogen,0,0,0,0,0,0
26,CHP by producer,,,,,,
27,main activity producers,0,0,0,0,0,0
28,autoproducers,0,3,8,16,29,42
29,total generation,716,"1,017","1,245","1,473","2,097","2,722"
30,fossil,585,794,928,"1,063","1,426","1,674"
31,hard coal (& non-renewable waste),256,316,356,396,513,664
32,lignite,0,0,0,0,0,0
33,gas,256,385,484,584,833,933
34,oil,68,86,79,71,64,61
35,diesel,5,7,9,11,15,16
36,nuclear,13,13,19,25,41,65
37,hydrogen,0,0,0,0,0,0
38,of which renewable H2,0,0,0,0,0,0
39,renewables (w/o renewable hydrogen),118,210,298,386,629,984
40,hydro,112,167,212,258,368,509
41,wind,2,13,22,30,51,81
42,pv,0,10,22,34,65,113
43,biomass (& renewable waste),2,9,18,27,45,72
44,geothermal,2,8,16,23,58,118
45,solar thermal power plants,0,3,8,14,41,91
46,ocean energy,0,0,0,0,0,0
47,distribution losses,88,126,155,184,263,345
48,own consumption electricity,47,63,69,74,87,91
49,electricity for hydrogen production,0,0,0,0,0,0
50,electricity for synfuel production,0,0,0,0,0,0
51,final energy consumption (electricity),588,837,"1,030","1,223","1,752","2,293"
52,"fluctuating res (pv, wind, ocean)",3,24,44,64,117,194
53,share of fluctuating res,0%,2%,4%,4%,6%,7%
54,res share (domestic generation),17%,21%,24%,26%,30%,36%
0,table 13.5.2 africa: final energy consumption in transport pj/a,2012,2020,2025,2030,2040,2050
1,road ,"3,657","4,405","5,110","5,786","7,839","9,881"
2,fossil fuels ,"3,640","4,387","5,086","5,758","7,795","9,820"
3,biofuels ,0,0,0,0,0,0
4,synfuels ,0,0,0,0,0,0
5,natural gas ,17,16,18,20,26,35
6,hydrogen ,0,0,0,0,0,0
7,electricity ,0,3,6,9,17,26
8,rail ,32,34,35,37,39,42
9,fossil fuels ,12,13,14,14,15,17
10,biofuels ,0,0,0,0,0,0
11,synfuels ,0,0,0,0,0,0
12,electricity ,20,21,22,22,24,25
13,navigation ,26,30,30,31,31,32
14,fossil fuels ,26,30,30,31,31,32
15,biofuels ,0,0,0,0,0,0
16,synfuels ,0,0,0,0,0,0
17,aviation ,105,139,140,170,275,389
18,fossil fuels ,105,139,140,170,275,389
19,biofuels ,0,0,0,0,0,0
20,synfuels ,0,0,0,0,0,0
21,total (incl. pipelines) ,"3,857","4,650","5,361","6,071","8,238","10,405"
22,fossil fuels ,"3,783","4,568","5,270","5,972","8,117","10,258"
23,biofuels (incl. biogas) ,0,0,0,0,0,0
24,synfuels ,0,0,0,0,0,0
25,natural gas ,54,58,63,68,81,95
26,hydrogen ,0,0,0,0,0,0
27,electricity ,20,24,28,32,41,51
28,total res ,3,5,7,8,12,19
29,res share ,0%,0%,0%,0%,0%,0%
0,table 13.5.3 africa: heat supply pj/a,2012,2020,2025,2030,2040,2050
1,district heating plants,0,0,0,0,0,0
2,fossil fuels,0,0,0,0,0,0
3,biomass,0,0,0,0,0,0
4,solar collectors,0,0,0,0,0,0
5,geothermal,0,0,0,0,0,0
6,heat from chp1,0,8,22,49,114,243
7,fossil fuels,0,6,18,39,87,169
8,biomass,0,1,4,10,27,74
9,geothermal,0,0,0,0,0,0
10,hydrogen,0,0,0,0,0,0
11,direct heating,"7,354","9,295","10,439","11,635","14,366","16,825"
12,fossil fuels,"2,710","3,614","4,193","4,782","6,380","7,892"
13,biomass,"4,334","5,273","5,792","6,344","7,322","8,106"
14,solar collectors,5,17,33,50,104,186
15,geothermal,0,0,0,0,0,0
16,heat pumps2,0,0,0,0,0,0
17,electric direct heating,305,390,420,460,560,641
18,hydrogen,0,0,0,0,0,0
19,total heat supply3,"7,354","9,302","10,461","11,685","14,480","17,068"
20,fossil fuels,"2,710","3,621","4,211","4,822","6,467","8,061"
21,biomass,"4,334","5,274","5,796","6,354","7,349","8,180"
22,solar collectors,5,17,33,50,104,186
23,geothermal,0,0,0,0,0,0
24,heat pumps2,0,0,0,0,0,0
25,electric direct heating,305,390,420,460,560,641
26,hydrogen,0,0,0,0,0,0
27,res share (including res electricity),60%,58%,57%,56%,53%,50%
0,table 13.5.4: africa: installed capacity gw,2012,2020,2025,2030,2040,2050
1,total generation,157,249,308,367,522,674
2,fossil,129,193,226,258,341,395
3,hard coal (& non-renewable waste),42,58,68,77,101,131
4,lignite,0,0,0,0,0,0
5,gas (w/o h2),59,100,123,145,205,229
6,oil,26,33,32,30,29,27
7,diesel,2,3,4,5,7,7
8,nuclear,2,2,3,4,6,9
9,"hydrogen (fuel cells, gas power plants, gas chp)",0,0,0,0,0,0
10,renewables,26,54,80,105,175,271
11,hydro,25,38,49,60,86,119
12,wind,1,5,8,12,19,30
13,of which wind offshore,0,0,0,0,1,2
14,pv,0,6,14,21,40,69
15,biomass (& renewable waste),0,2,4,6,9,14
16,geothermal,0,1,2,4,9,18
17,solar thermal power plants,0,1,3,4,11,20
18,ocean energy,0,0,0,0,0,0
19,"fluctuating res (pv, wind, ocean)",1,12,22,32,59,99
20,share of fluctuating res,1%,5%,7%,9%,11%,15%
21,res share (domestic generation),17%,22%,26%,29%,33%,40%
0,table 13.5.5: africa: final energy demand pj/a,2012,2020,2025,2030,2040,2050
1,total (incl. non-energy use) ,"22,565","27,547","30,556","33,564","40,579","47,275"
2,total energy use1 ,"21,718","26,559","29,483","32,409","39,263","45,727"
3,transport ,"3,857","4,650","5,361","6,071","8,238","10,405"
4,oil products ,"3,783","4,568","5,270","5,972","8,117","10,258"
5,natural gas ,54,58,63,68,81,95
6,biofuels ,0,0,0,0,0,0
7,synfuels ,0,0,0,0,0,0
8,electricity ,20,24,28,32,41,51
9,RES electricity ,3,5,7,8,12,19
10,hydrogen ,0,0,0,0,0,0
11,res share transport ,0%,0%,0%,0%,0%,0%
12,industry ,"3,447","4,561","5,314","6,068","8,262","10,116"
13,electricity ,872,"1,180","1,398","1,616","2,247","3,015"
14,RES electricity ,144,244,335,423,674,"1,089"
15,public district heat ,0,0,0,0,0,0
16,RES district heat ,0,0,0,0,0,0
17,hard coal & lignite ,350,623,713,804,"1,072","1,236"
18,oil products ,650,779,848,917,"1,064","1,095"
19,gas ,738,872,996,"1,120","1,441","1,632"
20,solar ,0,4,8,12,29,54
21,biomass ,837,"1,104","1,351","1,599","2,409","3,085"
22,geothermal ,0,0,0,0,0,0
23,hydrogen ,0,0,0,0,0,0
24,res share industry ,28%,30%,32%,34%,38%,42%
25,other sectors ,"14,413","17,349","18,808","20,269","22,763","25,207"
26,electricity ,"1,223","1,809","2,283","2,756","4,020","5,188"
27,RES electricity ,202,374,546,722,"1,206","1,875"
28,public district heat ,0,0,0,0,0,0
29,RES district heat ,0,0,0,0,0,0
30,hard coal & lignite ,295,296,302,309,335,363
31,oil products ,"1,107","1,566","1,858","2,151","2,950","3,966"
32,gas ,305,354,417,480,655,874
33,solar ,5,14,26,38,75,132
34,biomass ,"11,479","13,310","13,923","14,536","14,728","14,683"
35,geothermal ,0,0,0,0,0,0
36,hydrogen ,0,0,0,0,0,0
37,res share other sectors ,81%,79%,77%,75%,70%,66%
38,total res ,"12,671","15,054","16,195","17,337","19,134","20,937"
39,res share ,58%,57%,55%,53%,49%,46%
40,non energy use ,847,988,"1,073","1,156","1,315","1,548"
41,oil ,427,484,517,546,596,672
42,gas ,363,441,488,536,635,778
43,coal ,57,63,68,74,84,99
0,table 13.5.6: africa: cO2 emissions mill t/a,2012,2020,2025,2030,2040,2050
1,condensation power plants,415,531,588,646,822,"1,039"
2,hard coal (& non-renewable waste),238,295,325,354,446,620
3,lignite,0,0,0,0,0,0
4,gas,117,168,199,232,319,363
5,oil,51,62,55,48,42,40
6,diesel,8,7,9,11,15,16
7,combined heat and power plants,0,2,6,11,20,27
8,hard coal (& non-renewable waste),0,2,4,8,15,19
9,lignite,0,0,0,0,0,0
10,gas,0,1,1,3,5,7
11,oil,0,0,0,0,0,0
12,co2 emissions power and chp plants,415,533,593,657,842,"1,065"
13,hard coal (& non-renewable waste),238,296,329,363,461,639
14,lignite,0,0,0,0,0,0
15,gas,117,168,200,235,324,370
16,oil & diesel,60,69,64,60,57,56
17,co2 intensity (g/kWh),,,,,,
18,without credit for chp heat,,,,,,
19,co2 intensity fossil electr. generation,710,672,639,619,590,636
20,co2 intensity total electr. generation,580,524,477,446,402,391
21,co2 emissions by sector,"1,052","1,311","1,468","1,626","2,106","2,617"
22,% of 1990 emissions (545 mill t),240%,240%,269%,298%,386%,480%
23,industry1,123,167,191,217,280,315
24,other sectors1,128,165,191,217,289,380
25,transport,285,343,396,449,610,771
26,power generation2,415,531,588,646,822,"1,039"
27,other conversion3,102,104,102,97,105,111
28,population (mill.),"1,084","1,312","1,468","1,634","1,999","2,393"
29,co2 emissions per capita (t/capita),1.0,1.0,1.0,1.0,1.0,1.1
0,table 13.5.7: africa: primary energy demand pj/a,2012,2020,2025,2030,2040,2050
1,total ,"30,968","38,118","42,477","46,910","57,778","67,023"
2,fossil ,"15,610","19,194","21,755","24,447","31,798","36,966"
3,hard coal (& non-renewable waste) ,"4,407","5,057","5,683","6,308","7,892","9,165"
4,lignite ,0,0,0,0,0,0
5,natural gas ,"4,182","5,432","6,285","7,269","9,771","10,264"
6,crude oil ,"7,020","8,704","9,787","10,870","14,135","17,537"
7,nuclear ,143,143,207,272,453,706
8,renewables ,"15,216","18,781","20,514","22,191","25,527","29,351"
9,hydro ,404,600,764,928,"1,325","1,832"
10,wind ,8,48,78,108,184,291
11,solar ,6,66,144,222,489,921
12,biomass (& renewable waste) ,"14,739","17,848","19,149","20,407","22,367","24,180"
13,geothermal ,58,219,379,526,"1,162","2,126"
14,ocean energy ,0,0,0,0,0,0
15,of which non-energy use ,847,988,"1,073","1,156","1,315","1,548"
16,net electricity imports (final energy) ,24,33,31,30,21,21
17,total res incl. net electricity import ,"15,220","18,788","20,522","22,199","25,533","29,358"
18,res share ,49%,49%,48%,47%,44%,44%
0,table 13.5.8 africa: electricity generation twh/a,2012,2020,2025,2030,2040,2050
1,power plants,716,971,"1,132","1,450","2,503","4,096"
2,hard coal (& non-renewable waste),256,251,216,159,11,0
3,lignite,0,0,0,0,0,0
4,gas,256,356,354,301,206,130
5,of which from H2,0,0,0,0,0,0
6,oil,68,54,39,20,6,0
7,diesel,5,6,6,5,4,3
8,nuclear,13,8,4,0,0,0
9,biomass (& renewable waste),2,13,14,16,16,18
10,hydro,112,150,162,175,200,225
11,wind,2,58,139,284,631,961
12,of which wind offshore,0,1,18,85,222,350
13,pv,0,44,126,290,690,"1,089"
14,geothermal,2,8,25,61,125,208
15,solar thermal power plants,0,23,42,122,564,"1,362"
16,ocean energy,0,0,5,18,50,100
17,combined heat and power plants,0,10,68,98,145,170
18,hard coal (& non-renewable waste),0,0,0,0,0,0
19,lignite,0,0,0,0,0,0
20,gas,0,4,31,49,74,78
21,of which from H2,0,0,0,0,4,27
22,oil,0,0,0,0,0,0
23,biomass (& renewable waste),0,6,35,44,52,56
24,geothermal,0,0,1,4,12,17
25,hydrogen,0,0,0,0,7,19
26,CHP by producer,,,,,,
27,main activity producers,0,0,0,0,0,0
28,autoproducers,0,10,68,98,145,170
29,total generation,716,981,"1,199","1,548","2,648","4,266"
30,fossil,585,671,646,534,297,183
31,hard coal (& non-renewable waste),256,251,216,159,11,0
32,lignite,0,0,0,0,0,0
33,gas,256,360,385,350,276,180
34,oil,68,54,39,20,6,0
35,diesel,5,6,6,5,4,3
36,nuclear,13,8,4,0,0,0
37,hydrogen,0,0,0,0,11,46
38,of which renewable H2,0,0,0,0,10,44
39,"39w9ylor9kÎ,yohÎn9w9ylor9ÎfdgnhJ9w-",118,302,549,"1,014","2,340","4,037"
40,hydro,112,150,162,175,200,225
41,wind,2,58,139,284,631,961
42,pv,0,44,126,290,690,"1,089"
43,biomass (& renewable waste),2,19,49,60,68,74
44,geothermal,2,8,26,65,137,225
45,solar thermal power plants,0,23,42,122,564,"1,362"
46,ocean energy,0,0,5,18,50,100
47,distribution losses,88,126,145,177,279,434
48,own consumption electricity,47,63,67,67,61,45
49,electricity for hydrogen production,0,0,1,18,209,577
50,electricity for synfuel production,0,0,0,0,0,0
51,final energy consumption (electricity),588,791,966,"1,179","1,859","2,889"
52,"fluctuating res (pv, wind, ocean)",3,102,270,592,"1,371","2,150"
53,share of fluctuating res,0%,10%,23%,38%,52%,50%
54,res share (domestic generation),17%,31%,46%,65%,89%,96%
0,table 13.5.9 africa: final energy consumption in transport pj/a,2012,2020,2025,2030,2040,2050
1,road ,"3,657","4,131","4,407","4,663","4,991","5,436"
2,fossil fuels ,"3,640","4,109","4,183","4,221","3,560","2,457"
3,biofuels ,0,0,129,222,352,434
4,synfuels ,0,0,0,0,0,0
5,natural gas ,17,21,40,46,72,163
6,hydrogen ,0,0,1,47,437,990
7,electricity ,0,2,53,127,570,"1,392"
8,rail ,32,45,49,56,64,94
9,fossil fuels ,12,19,19,18,14,8
10,biofuels ,0,0,1,2,4,4
11,synfuels ,0,0,0,0,0,0
12,electricity ,20,26,29,36,46,82
13,navigation ,26,45,58,62,81,89
14,fossil fuels ,26,44,55,55,67,62
15,biofuels ,0,1,3,7,15,27
16,synfuels ,0,0,0,0,0,0
17,aviation ,105,125,139,150,194,244
18,fossil fuels ,105,125,139,148,178,171
19,biofuels ,0,0,0,1,16,73
20,synfuels ,0,0,0,0,0,0
21,total (incl. pipelines) ,"3,857","4,386","4,694","4,974","5,374","5,907"
22,fossil fuels ,"3,783","4,296","4,396","4,442","3,819","2,698"
23,biofuels (incl. biogas) ,0,2,133,234,386,537
24,synfuels ,0,0,0,0,0,0
25,natural gas ,54,61,80,87,108,183
26,hydrogen ,0,0,1,47,437,990
27,electricity ,20,28,83,164,625,"1,498"
28,total res ,3,10,172,372,"1,328","2,917"
29,res share ,0%,0%,4%,7%,25%,49%
0,table 13.5.10 africa: heat supply pj/a,2012,2020,2025,2030,2040,2050
1,district heating plants,0,0,0,0,0,0
2,fossil fuels,0,0,0,0,0,0
3,biomass,0,0,0,0,0,0
4,solar collectors,0,0,0,0,0,0
5,geothermal,0,0,0,0,0,0
6,heat from chp1,0,25,194,319,610,951
7,fossil fuels,0,12,95,156,235,183
8,biomass,0,13,87,127,215,404
9,geothermal,0,0,12,35,104,153
10,hydrogen,0,0,0,0,56,211
11,direct heating,"7,354","8,593","9,151","9,703","11,149","12,566"
12,fossil fuels,"2,710","3,330","3,187","2,809","1,996",955
13,biomass,"4,334","4,759","5,098","5,219","5,450","4,809"
14,solar collectors,5,43,203,701,"1,820","3,336"
15,geothermal,0,25,56,90,141,201
16,heat pumps2,0,5,26,88,313,589
17,electric direct heating,305,431,581,796,"1,430","2,507"
18,hydrogen,0,0,0,0,0,168
19,total heat supply3,"7,354","8,619","9,346","10,022","11,759","13,517"
20,fossil fuels,"2,710","3,342","3,282","2,965","2,231","1,138"
21,biomass,"4,334","4,772","5,185","5,346","5,664","5,213"
22,solar collectors,5,43,203,701,"1,820","3,336"
23,geothermal,0,25,69,125,245,354
24,heat pumps2,0,5,26,88,313,589
25,electric direct heating,305,431,581,796,"1,430","2,507"
26,hydrogen,0,0,0,0,56,379
27,res share (including res electricity),60%,58%,62%,68%,80%,91%
0,table 13.5.10: africa: installed capacity  gw,2012,2020,2025,2030,2040,2050
1,total generation,157,254,353,543,997,"1,539"
2,fossil,129,157,158,162,131,133
3,hard coal (& non-renewable waste),42,46,43,40,5,0
4,lignite,0,0,0,0,0,0
5,gas (w/o h2),59,88,96,109,120,130
6,oil,26,21,16,10,4,0
7,diesel,2,2,2,2,2,3
8,nuclear,2,1,1,0,0,0
9,"hydrogen (fuel cells, gas power plants, gas chp)",0,0,0,0,3,12
10,renewables,26,96,195,381,863,"1,394"
11,hydro,25,34,37,41,47,53
12,wind,1,23,52,102,220,333
13,of which wind offshore,0,0,5,25,65,102
14,pv,0,28,77,177,423,669
15,biomass (& renewable waste),0,4,10,13,15,17
16,geothermal,0,1,4,10,20,34
17,solar thermal power plants,0,7,11,30,113,239
18,ocean energy,0,0,3,9,25,50
19,"fluctuating res (pv, wind, ocean)",1,50,132,288,668,"1,052"
20,share of fluctuating res,1%,20%,37%,53%,67%,68%
21,res share (domestic generation),17%,38%,55%,70%,87%,91%
0,table 13.5.12: africa: final energy demand pj/a,2012,2020,2025,2030,2040,2050
1,total (incl. non-energy use) ,"22,565","24,826","25,201","25,312","26,637","28,535"
2,total energy use1 ,"21,718","23,868","24,182","24,237","25,479","27,297"
3,transport ,"3,857","4,386","4,694","4,974","5,374","5,907"
4,oil products ,"3,783","4,296","4,396","4,442","3,819","2,698"
5,natural gas ,54,61,80,87,108,183
6,biofuels ,0,2,133,234,386,537
7,synfuels ,0,0,0,0,0,0
8,electricity ,20,28,83,164,625,"1,498"
9,RES electricity ,3,9,38,108,554,"1,432"
10,hydrogen ,0,0,1,47,437,990
11,res share transport ,0%,0%,4%,7%,25%,49%
12,industry ,"3,447","4,049","4,071","4,163","4,739","5,591"
13,electricity ,872,"1,100","1,216","1,383","1,899","2,569"
14,RES electricity ,144,339,557,906,"1,685","2,457"
15,public district heat ,0,0,0,0,0,0
16,RES district heat ,0,0,0,0,0,0
17,hard coal & lignite ,350,469,370,229,161,15
18,oil products ,650,697,594,475,114,25
19,gas ,738,831,839,809,766,437
20,solar ,0,12,49,175,461,703
21,biomass ,837,911,938,975,"1,083","1,296"
22,geothermal ,0,28,65,117,254,369
23,hydrogen ,0,0,0,0,0,177
24,res share industry ,28%,32%,40%,52%,74%,89%
25,other sectors ,"14,413","15,432","15,416","15,100","15,366","15,799"
26,electricity ,"1,223","1,721","2,177","2,695","4,168","6,334"
27,RES electricity ,202,530,996,"1,765","3,698","6,058"
28,public district heat ,0,0,0,0,0,0
29,RES district heat ,0,0,0,0,0,0
30,hard coal & lignite ,295,332,380,282,189,55
31,oil products ,"1,107","1,362","1,218",989,417,14
32,gas ,305,427,498,612,691,570
33,solar ,5,31,154,526,"1,359","2,633"
34,biomass ,"11,479","11,559","10,980","9,961","8,427","5,918"
35,geothermal ,0,0,9,36,116,274
36,hydrogen ,0,0,0,0,0,0
37,res share other sectors ,81%,79%,79%,81%,89%,94%
